ts,reaction_time,time_to_me,success
2019-06-03 09:36:44.485257918+02:00,580,4430,True
2019-06-03 09:36:44.622629684+02:00,602,4459,True
2019-06-03 09:36:44.743117770+02:00,574,4530,True
2019-06-03 09:36:44.763739953+02:00,594,4399,True
2019-06-03 09:36:44.955568102+02:00,579,4389,True
2019-06-03 09:36:45.003395308+02:00,602,4363,True
2019-06-03 09:36:45.465508817+02:00,622,5085,False
2019-06-03 09:36:45.542175413+02:00,600,4416,True
2019-06-03 09:36:45.562840887+02:00,577,4538,True
2019-06-03 09:36:45.649770179+02:00,591,4648,False
2019-06-03 09:36:45.719748765+02:00,605,4441,True
2019-06-03 09:36:45.743238298+02:00,581,4514,True
2019-06-03 09:36:45.765145155+02:00,618,4668,False
2019-06-03 09:36:45.772462833+02:00,639,4477,True
2019-06-03 09:36:45.806661726+02:00,620,4371,True
2019-06-03 09:36:45.811153369+02:00,572,4362,True
2019-06-03 09:36:45.817860567+02:00,578,4852,False
2019-06-03 09:36:45.927888563+02:00,620,4405,True
2019-06-03 09:36:46.084321600+02:00,617,5231,False
2019-06-03 09:36:46.113935363+02:00,597,4499,True
2019-06-03 09:36:46.232606329+02:00,592,4320,True
2019-06-03 09:36:46.482298045+02:00,566,4461,True
2019-06-03 09:36:46.579958119+02:00,615,4369,True
2019-06-03 09:36:46.584997944+02:00,610,4396,True
2019-06-03 09:36:46.591238326+02:00,587,4452,True
2019-06-03 09:36:46.655917863+02:00,550,4505,True
2019-06-03 09:36:46.778658932+02:00,628,4413,True
2019-06-03 09:36:46.935887007+02:00,563,4372,True
2019-06-03 09:36:46.977240788+02:00,587,4403,True
2019-06-03 09:36:47.192514792+02:00,649,4368,True
2019-06-03 09:36:47.463572511+02:00,633,4402,True
2019-06-03 09:36:47.551076514+02:00,553,4463,True
2019-06-03 09:36:47.573719216+02:00,607,4407,True
2019-06-03 09:36:48.026678358+02:00,580,4493,True
2019-06-03 09:36:48.141853466+02:00,557,4366,True
2019-06-03 09:36:48.161713959+02:00,579,4558,False
2019-06-03 09:36:48.241117614+02:00,562,4508,True
2019-06-03 09:36:48.291116919+02:00,595,4430,True
2019-06-03 09:36:48.329768788+02:00,628,4455,True
2019-06-03 09:36:48.355920600+02:00,620,4415,True
2019-06-03 09:36:48.729315795+02:00,587,4429,True
2019-06-03 09:36:48.877496981+02:00,596,4461,True
2019-06-03 09:36:49.077583184+02:00,610,4895,False
2019-06-03 09:36:49.137504843+02:00,584,4457,True
2019-06-03 09:36:49.162721792+02:00,587,4388,True
2019-06-03 09:36:49.232453849+02:00,568,4464,True
2019-06-03 09:36:49.619591939+02:00,579,4677,False
2019-06-03 09:36:49.625867210+02:00,593,4331,True
2019-06-03 09:36:49.741365893+02:00,596,4419,True
2019-06-03 09:36:49.758630342+02:00,561,4490,True
2019-06-03 09:36:49.985716279+02:00,596,4666,True
2019-06-03 09:36:50.081716070+02:00,640,4398,True
2019-06-03 09:36:50.302571254+02:00,577,4420,True
2019-06-03 09:36:50.366831484+02:00,599,4951,False
2019-06-03 09:36:50.564403166+02:00,618,4398,True
2019-06-03 09:36:50.815282135+02:00,599,6949,False
2019-06-03 09:36:50.992129517+02:00,596,4454,True
2019-06-03 09:36:51.092007955+02:00,592,4514,False
2019-06-03 09:36:51.093982897+02:00,635,4403,True
2019-06-03 09:36:51.106008282+02:00,631,4384,True
2019-06-03 09:36:51.290705108+02:00,580,4457,True
2019-06-03 09:36:51.534880524+02:00,562,4417,True
2019-06-03 09:36:51.555173026+02:00,643,5142,False
2019-06-03 09:36:51.784914694+02:00,580,4434,True
2019-06-03 09:36:51.803155634+02:00,615,4633,False
2019-06-03 09:36:51.932782885+02:00,571,4510,True
2019-06-03 09:36:52.142333437+02:00,583,4570,False
2019-06-03 09:36:52.230210423+02:00,614,4492,True
2019-06-03 09:36:52.284035561+02:00,619,4653,False
2019-06-03 09:36:52.344769810+02:00,578,4453,True
2019-06-03 09:36:52.412206190+02:00,565,5162,False
2019-06-03 09:36:52.505715735+02:00,617,4448,True
2019-06-03 09:36:52.643923113+02:00,604,5027,False
2019-06-03 09:36:52.935640890+02:00,608,4558,True
2019-06-03 09:36:53.165098257+02:00,630,4474,False
2019-06-03 09:36:53.188564957+02:00,572,4519,True
2019-06-03 09:36:53.207889108+02:00,616,4244,True
2019-06-03 09:36:53.552018211+02:00,616,4328,True
2019-06-03 09:36:53.570873926+02:00,647,4435,True
2019-06-03 09:36:53.576295571+02:00,639,4471,True
2019-06-03 09:36:53.927085001+02:00,593,4457,True
2019-06-03 09:36:53.987309885+02:00,609,4467,True
2019-06-03 09:36:54.054409912+02:00,593,5167,False
2019-06-03 09:36:54.079857460+02:00,585,4488,True
2019-06-03 09:36:54.085894566+02:00,603,4545,False
2019-06-03 09:36:54.208161058+02:00,601,4483,True
2019-06-03 09:36:54.382604897+02:00,643,4363,True
2019-06-03 09:36:54.550415614+02:00,579,4452,True
2019-06-03 09:36:54.559051473+02:00,586,4490,True
2019-06-03 09:36:54.697357299+02:00,579,4416,True
2019-06-03 09:36:54.967537094+02:00,627,4434,True
2019-06-03 09:36:55.110091364+02:00,564,4518,True
2019-06-03 09:36:55.121700907+02:00,612,4507,True
2019-06-03 09:36:55.279340029+02:00,593,4455,True
2019-06-03 09:36:55.437638281+02:00,569,4690,False
2019-06-03 09:36:55.514377421+02:00,610,4357,True
2019-06-03 09:36:55.533724712+02:00,595,4611,False
2019-06-03 09:36:55.563022070+02:00,575,4455,True
2019-06-03 09:36:55.623508913+02:00,616,4446,True
2019-06-03 09:36:55.639495527+02:00,569,4336,True
2019-06-03 09:36:55.717025300+02:00,622,5389,False
2019-06-03 09:36:55.723917378+02:00,610,4348,True
2019-06-03 09:36:55.729891206+02:00,568,4334,True
2019-06-03 09:36:55.776951771+02:00,604,4406,True
2019-06-03 09:36:55.808768233+02:00,622,4466,True
2019-06-03 09:36:55.938342039+02:00,617,4431,True
2019-06-03 09:36:56.049312645+02:00,617,4476,True
2019-06-03 09:36:56.117430+02:00,612,4492,False
2019-06-03 09:36:56.314466870+02:00,625,4533,True
2019-06-03 09:36:56.396132587+02:00,573,4470,True
2019-06-03 09:36:56.457441787+02:00,619,4406,True
2019-06-03 09:36:56.533863033+02:00,575,4527,False
2019-06-03 09:36:56.588874104+02:00,609,4378,True
2019-06-03 09:36:56.696040792+02:00,619,4428,True
2019-06-03 09:36:56.782764399+02:00,625,4347,True
2019-06-03 09:36:56.845256190+02:00,584,4425,True
2019-06-03 09:36:56.947891364+02:00,596,4509,False
2019-06-03 09:36:56.990188247+02:00,629,4514,True
2019-06-03 09:36:57.068641325+02:00,619,4371,True
2019-06-03 09:36:57.095641755+02:00,586,4399,True
2019-06-03 09:36:57.174950252+02:00,632,4600,False
2019-06-03 09:36:57.534642593+02:00,613,4388,True
2019-06-03 09:36:57.577420382+02:00,588,4356,True
2019-06-03 09:36:57.602395133+02:00,603,4983,False
2019-06-03 09:36:57.613997653+02:00,602,4471,True
2019-06-03 09:36:57.722293421+02:00,587,4470,True
2019-06-03 09:36:57.766560280+02:00,606,4584,True
2019-06-03 09:36:57.932017969+02:00,620,4354,True
2019-06-03 09:36:58.282743793+02:00,568,4375,True
2019-06-03 09:36:58.361925720+02:00,594,4505,True
2019-06-03 09:36:58.372667686+02:00,578,4471,True
2019-06-03 09:36:58.431454039+02:00,642,6486,False
2019-06-03 09:36:58.562129868+02:00,596,4398,True
2019-06-03 09:36:58.648989058+02:00,603,4513,False
2019-06-03 09:36:58.682115971+02:00,619,4463,True
2019-06-03 09:36:58.691954652+02:00,620,6086,False
2019-06-03 09:36:58.742979845+02:00,584,4479,True
2019-06-03 09:36:58.910555167+02:00,613,4448,True
2019-06-03 09:36:58.913647969+02:00,606,4521,False
2019-06-03 09:36:59.032679795+02:00,603,4446,True
2019-06-03 09:36:59.093023873+02:00,617,4424,True
2019-06-03 09:36:59.222024085+02:00,593,4473,True
2019-06-03 09:36:59.308510841+02:00,597,4484,True
2019-06-03 09:36:59.331514970+02:00,626,4504,False
2019-06-03 09:36:59.363112387+02:00,562,4508,True
2019-06-03 09:36:59.401676866+02:00,605,4429,True
2019-06-03 09:36:59.533491028+02:00,612,4340,True
2019-06-03 09:36:59.690596577+02:00,590,4401,True
2019-06-03 09:36:59.798062742+02:00,573,4473,True
2019-06-03 09:36:59.861382050+02:00,630,4441,True
2019-06-03 09:36:59.910305391+02:00,584,4572,False
2019-06-03 09:37:00.029924357+02:00,590,4513,True
2019-06-03 09:37:00.261301829+02:00,611,4494,False
2019-06-03 09:37:00.314703989+02:00,593,4308,True
2019-06-03 09:37:00.355072350+02:00,602,4591,True
2019-06-03 09:37:00.468166386+02:00,604,5288,False
2019-06-03 09:37:00.548940634+02:00,567,4751,False
2019-06-03 09:37:00.553706373+02:00,596,4385,True
2019-06-03 09:37:00.611756691+02:00,558,4436,True
2019-06-03 09:37:00.795036324+02:00,584,4378,True
2019-06-03 09:37:01.097763663+02:00,574,4455,True
2019-06-03 09:37:01.169577716+02:00,574,4513,True
2019-06-03 09:37:01.194097485+02:00,599,4457,True
2019-06-03 09:37:01.284784926+02:00,644,4375,True
2019-06-03 09:37:01.326312515+02:00,630,5159,False
2019-06-03 09:37:01.387955609+02:00,610,5547,False
2019-06-03 09:37:01.497824419+02:00,560,4447,True
2019-06-03 09:37:01.678846763+02:00,628,4477,True
2019-06-03 09:37:01.762057489+02:00,631,4728,True
2019-06-03 09:37:01.789458089+02:00,596,4577,True
2019-06-03 09:37:01.885463519+02:00,593,4408,True
2019-06-03 09:37:01.914190030+02:00,610,4497,True
2019-06-03 09:37:01.921561481+02:00,637,4531,False
2019-06-03 09:37:02.052158135+02:00,568,4432,True
2019-06-03 09:37:02.457982105+02:00,596,4914,False
2019-06-03 09:37:02.714704445+02:00,584,4363,True
2019-06-03 09:37:02.846491546+02:00,617,4750,False
2019-06-03 09:37:03.036320427+02:00,588,4391,True
2019-06-03 09:37:03.079382633+02:00,607,4337,True
2019-06-03 09:37:03.108031948+02:00,622,4391,True
2019-06-03 09:37:03.137380255+02:00,604,4406,True
2019-06-03 09:37:03.184786642+02:00,601,4551,True
2019-06-03 09:37:03.310471871+02:00,603,4569,True
2019-06-03 09:37:03.456995437+02:00,581,4377,True
2019-06-03 09:37:03.467248680+02:00,586,4294,True
2019-06-03 09:37:03.614663925+02:00,556,4597,False
2019-06-03 09:37:03.892472816+02:00,614,4412,True
2019-06-03 09:37:03.931482892+02:00,620,4507,False
2019-06-03 09:37:03.944172141+02:00,609,4440,True
2019-06-03 09:37:03.980697856+02:00,606,4456,True
2019-06-03 09:37:04.206503308+02:00,567,4537,True
2019-06-03 09:37:04.545269216+02:00,607,4470,True
2019-06-03 09:37:04.682884275+02:00,624,4409,True
2019-06-03 09:37:04.706345091+02:00,574,4399,True
2019-06-03 09:37:04.738442013+02:00,587,4414,True
2019-06-03 09:37:04.764750322+02:00,602,4737,True
2019-06-03 09:37:04.839621302+02:00,609,4667,True
2019-06-03 09:37:04.951433148+02:00,588,4681,False
2019-06-03 09:37:05.099046631+02:00,591,4531,True
2019-06-03 09:37:05.115891266+02:00,614,4407,True
2019-06-03 09:37:05.346510410+02:00,634,4516,False
2019-06-03 09:37:05.387808981+02:00,582,4614,False
2019-06-03 09:37:05.404858568+02:00,576,4357,True
2019-06-03 09:37:05.411427935+02:00,603,4545,True
2019-06-03 09:37:05.520854248+02:00,620,4409,True
2019-06-03 09:37:05.617715012+02:00,593,4421,True
2019-06-03 09:37:05.676937635+02:00,577,4412,True
2019-06-03 09:37:05.715506973+02:00,580,4488,True
2019-06-03 09:37:05.978006897+02:00,637,4421,True
2019-06-03 09:37:05.996360904+02:00,614,4427,True
2019-06-03 09:37:06.090645019+02:00,579,4572,False
2019-06-03 09:37:06.118106406+02:00,580,4496,True
2019-06-03 09:37:06.145222018+02:00,618,4317,True
2019-06-03 09:37:06.243726760+02:00,642,4508,True
2019-06-03 09:37:06.281296054+02:00,593,4502,True
2019-06-03 09:37:06.476135947+02:00,621,4429,True
2019-06-03 09:37:06.497656469+02:00,573,4483,True
2019-06-03 09:37:06.586487477+02:00,594,4426,True
2019-06-03 09:37:06.970637743+02:00,623,4536,True
2019-06-03 09:37:07.014594246+02:00,589,4406,True
2019-06-03 09:37:07.108990549+02:00,556,5195,False
2019-06-03 09:37:07.181088782+02:00,612,5241,False
2019-06-03 09:37:07.217474844+02:00,598,4386,True
2019-06-03 09:37:07.265163647+02:00,643,4417,True
2019-06-03 09:37:07.270877966+02:00,572,4374,True
2019-06-03 09:37:07.382897541+02:00,604,4708,False
2019-06-03 09:37:07.427524781+02:00,614,4459,True
2019-06-03 09:37:07.509959561+02:00,601,4352,True
2019-06-03 09:37:07.613269552+02:00,561,4286,True
2019-06-03 09:37:07.817763940+02:00,587,4734,False
2019-06-03 09:37:07.873131378+02:00,618,4387,True
2019-06-03 09:37:08.115139712+02:00,586,4422,True
2019-06-03 09:37:08.174684421+02:00,591,4429,True
2019-06-03 09:37:08.197752987+02:00,608,4411,True
2019-06-03 09:37:08.200001512+02:00,582,4331,True
2019-06-03 09:37:08.328720396+02:00,578,4482,True
2019-06-03 09:37:08.383506401+02:00,577,4440,True
2019-06-03 09:37:08.726171517+02:00,608,4462,True
2019-06-03 09:37:08.923136155+02:00,585,4431,True
2019-06-03 09:37:08.935110614+02:00,588,4524,True
2019-06-03 09:37:09.012870976+02:00,590,4344,True
2019-06-03 09:37:09.088352474+02:00,612,4639,True
2019-06-03 09:37:09.196722548+02:00,597,4371,True
2019-06-03 09:37:09.519437108+02:00,606,4455,True
2019-06-03 09:37:09.824769332+02:00,612,4401,True
2019-06-03 09:37:09.871958625+02:00,614,4416,True
2019-06-03 09:37:10.197992474+02:00,622,4399,True
2019-06-03 09:37:10.594942693+02:00,572,4478,True
2019-06-03 09:37:10.726762402+02:00,612,4406,True
2019-06-03 09:37:10.898642666+02:00,606,4476,True
2019-06-03 09:37:10.927064243+02:00,600,4421,True
2019-06-03 09:37:11.048117681+02:00,567,4445,True
2019-06-03 09:37:11.051087186+02:00,617,4459,True
2019-06-03 09:37:11.172091234+02:00,585,4486,True
2019-06-03 09:37:11.270017061+02:00,620,4367,True
2019-06-03 09:37:11.399094192+02:00,593,4433,True
2019-06-03 09:37:11.421485084+02:00,582,4338,True
2019-06-03 09:37:11.844353544+02:00,594,4362,True
2019-06-03 09:37:11.861182390+02:00,614,4451,True
2019-06-03 09:37:11.897599695+02:00,619,4682,False
2019-06-03 09:37:12.005917020+02:00,647,4475,True
2019-06-03 09:37:12.075746541+02:00,626,4485,False
2019-06-03 09:37:12.126014574+02:00,637,4456,True
2019-06-03 09:37:12.176852824+02:00,634,4456,True
2019-06-03 09:37:12.201956022+02:00,604,4484,True
2019-06-03 09:37:12.233097935+02:00,606,4463,True
2019-06-03 09:37:12.273610528+02:00,600,4424,True
2019-06-03 09:37:12.352892471+02:00,578,4556,False
2019-06-03 09:37:12.399079091+02:00,621,4330,True
2019-06-03 09:37:12.489743801+02:00,643,4314,True
2019-06-03 09:37:12.568203508+02:00,589,4453,True
2019-06-03 09:37:12.571097897+02:00,600,4462,True
2019-06-03 09:37:12.720348847+02:00,610,4678,False
2019-06-03 09:37:12.773581723+02:00,607,4505,False
2019-06-03 09:37:13.012728849+02:00,588,4494,True
2019-06-03 09:37:13.388396561+02:00,636,5442,False
2019-06-03 09:37:13.606647676+02:00,643,4364,True
2019-06-03 09:37:13.662611301+02:00,556,4390,True
2019-06-03 09:37:13.678383389+02:00,608,4367,True
2019-06-03 09:37:13.690384745+02:00,577,4420,True
2019-06-03 09:37:14.058447021+02:00,581,4418,True
2019-06-03 09:37:14.143359264+02:00,610,4511,True
2019-06-03 09:37:14.146765715+02:00,570,4384,True
2019-06-03 09:37:14.196054860+02:00,592,4468,True
2019-06-03 09:37:14.229305705+02:00,626,4519,False
2019-06-03 09:37:14.248301871+02:00,615,4833,True
2019-06-03 09:37:14.396382128+02:00,606,4507,False
2019-06-03 09:37:14.410799333+02:00,606,4432,True
2019-06-03 09:37:14.439094355+02:00,589,4453,True
2019-06-03 09:37:14.574303466+02:00,586,4469,True
2019-06-03 09:37:14.744475205+02:00,574,4430,True
2019-06-03 09:37:14.754901390+02:00,609,4445,True
2019-06-03 09:37:14.849476486+02:00,601,4467,True
2019-06-03 09:37:14.992368365+02:00,598,4416,True
2019-06-03 09:37:14.999215307+02:00,595,4345,True
2019-06-03 09:37:15.196736237+02:00,561,4481,True
2019-06-03 09:37:15.447178623+02:00,601,4399,True
2019-06-03 09:37:15.543724514+02:00,570,4425,True
2019-06-03 09:37:15.548007311+02:00,642,4352,True
2019-06-03 09:37:15.633588486+02:00,586,4533,False
2019-06-03 09:37:15.958490657+02:00,629,4311,True
2019-06-03 09:37:16.026999907+02:00,571,4411,True
2019-06-03 09:37:16.041705100+02:00,602,4402,True
2019-06-03 09:37:16.068274559+02:00,588,4410,True
2019-06-03 09:37:16.096186710+02:00,605,4423,True
2019-06-03 09:37:16.293050467+02:00,591,4366,True
2019-06-03 09:37:16.360800586+02:00,597,4321,True
2019-06-03 09:37:16.403516534+02:00,571,4364,True
2019-06-03 09:37:16.446829997+02:00,584,4481,True
2019-06-03 09:37:16.530511129+02:00,636,4651,False
2019-06-03 09:37:16.547052669+02:00,617,4836,False
2019-06-03 09:37:16.571882100+02:00,556,4492,True
2019-06-03 09:37:16.725933637+02:00,593,5455,False
2019-06-03 09:37:17.019527161+02:00,590,4555,False
2019-06-03 09:37:17.116559132+02:00,598,4353,True
2019-06-03 09:37:17.280668906+02:00,616,4442,True
2019-06-03 09:37:17.576938831+02:00,606,4387,True
2019-06-03 09:37:17.613274214+02:00,609,4442,True
2019-06-03 09:37:17.665542822+02:00,601,4375,True
2019-06-03 09:37:17.919350686+02:00,637,4536,False
2019-06-03 09:37:18.004794939+02:00,584,4362,True
2019-06-03 09:37:18.078824870+02:00,572,4466,True
2019-06-03 09:37:18.098175563+02:00,581,5396,False
2019-06-03 09:37:18.191583622+02:00,601,4397,True
2019-06-03 09:37:18.204068656+02:00,585,4450,True
2019-06-03 09:37:18.373810372+02:00,623,4299,True
2019-06-03 09:37:18.435795833+02:00,589,4530,False
2019-06-03 09:37:18.510905664+02:00,596,4376,True
2019-06-03 09:37:18.713734001+02:00,616,4869,False
2019-06-03 09:37:18.802733410+02:00,615,4427,True
2019-06-03 09:37:18.909001745+02:00,646,4440,True
2019-06-03 09:37:18.963523786+02:00,584,4407,True
2019-06-03 09:37:19.054330683+02:00,570,4442,True
2019-06-03 09:37:19.285707703+02:00,622,4308,True
2019-06-03 09:37:19.750309389+02:00,586,4341,True
2019-06-03 09:37:19.789173943+02:00,614,4422,True
2019-06-03 09:37:19.843795379+02:00,634,4494,True
2019-06-03 09:37:20.221649906+02:00,641,4433,True
2019-06-03 09:37:20.237573779+02:00,643,4385,True
2019-06-03 09:37:20.344010656+02:00,619,4467,True
2019-06-03 09:37:20.400395016+02:00,611,4479,True
2019-06-03 09:37:20.493718114+02:00,591,5317,False
2019-06-03 09:37:20.531376522+02:00,559,4352,True
2019-06-03 09:37:20.582014172+02:00,628,4575,True
2019-06-03 09:37:20.727700564+02:00,597,4469,True
2019-06-03 09:37:20.949322475+02:00,643,4547,True
2019-06-03 09:37:21.039891462+02:00,609,4572,False
2019-06-03 09:37:21.072729385+02:00,613,4466,True
2019-06-03 09:37:21.156821050+02:00,582,4430,True
2019-06-03 09:37:21.478987882+02:00,610,4727,False
2019-06-03 09:37:21.574921327+02:00,578,4553,False
2019-06-03 09:37:21.706644688+02:00,603,4466,True
2019-06-03 09:37:21.951212357+02:00,611,5232,False
2019-06-03 09:37:22.059569644+02:00,601,4483,True
2019-06-03 09:37:22.581058389+02:00,588,4544,False
2019-06-03 09:37:22.717639332+02:00,590,4415,True
2019-06-03 09:37:22.745859104+02:00,592,4425,True
2019-06-03 09:37:22.853385781+02:00,583,4589,False
2019-06-03 09:37:22.914307319+02:00,622,4386,True
2019-06-03 09:37:23.103867006+02:00,600,4358,True
2019-06-03 09:37:23.201618336+02:00,576,4392,True
2019-06-03 09:37:23.202540947+02:00,611,4565,True
2019-06-03 09:37:23.225590749+02:00,608,4496,True
2019-06-03 09:37:23.360359319+02:00,643,4459,True
2019-06-03 09:37:23.386835491+02:00,566,4393,True
2019-06-03 09:37:23.422911237+02:00,568,4391,True
2019-06-03 09:37:23.523431563+02:00,594,4540,False
2019-06-03 09:37:23.548689888+02:00,605,4387,True
2019-06-03 09:37:23.636563591+02:00,602,4392,True
2019-06-03 09:37:23.845265129+02:00,613,4508,True
2019-06-03 09:37:23.870315777+02:00,586,4443,True
2019-06-03 09:37:24.003897085+02:00,587,4367,True
2019-06-03 09:37:24.068456693+02:00,608,4538,False
2019-06-03 09:37:24.185685456+02:00,577,4358,True
2019-06-03 09:37:24.206904213+02:00,612,4555,False
2019-06-03 09:37:24.214385061+02:00,568,4827,False
2019-06-03 09:37:24.258324521+02:00,608,4395,True
2019-06-03 09:37:24.270206748+02:00,630,4473,False
2019-06-03 09:37:24.304094840+02:00,617,4394,True
2019-06-03 09:37:24.449994521+02:00,566,4537,False
2019-06-03 09:37:24.491994578+02:00,641,4460,True
2019-06-03 09:37:24.744713593+02:00,627,4516,False
2019-06-03 09:37:24.845245783+02:00,602,4442,True
2019-06-03 09:37:24.939755830+02:00,567,4405,True
2019-06-03 09:37:24.976086789+02:00,607,4423,True
2019-06-03 09:37:25.079801673+02:00,610,4468,True
2019-06-03 09:37:25.433087282+02:00,569,4396,True
2019-06-03 09:37:25.608316089+02:00,601,4463,True
2019-06-03 09:37:25.657242495+02:00,613,4489,True
2019-06-03 09:37:25.876594173+02:00,596,4461,True
2019-06-03 09:37:26.141871239+02:00,606,4366,True
2019-06-03 09:37:26.188349393+02:00,599,4476,True
2019-06-03 09:37:26.431617844+02:00,574,4470,True
2019-06-03 09:37:26.459790047+02:00,595,4514,False
2019-06-03 09:37:26.561132039+02:00,565,4360,True
2019-06-03 09:37:26.571378126+02:00,637,4511,True
2019-06-03 09:37:26.655905093+02:00,597,4467,True
2019-06-03 09:37:27.041889300+02:00,583,4827,False
2019-06-03 09:37:27.328204096+02:00,620,4572,True
2019-06-03 09:37:27.455924275+02:00,594,4360,True
2019-06-03 09:37:27.566952075+02:00,583,4393,True
2019-06-03 09:37:27.598628200+02:00,571,4492,True
2019-06-03 09:37:27.693149933+02:00,615,4445,True
2019-06-03 09:37:27.714692060+02:00,627,4462,True
2019-06-03 09:37:27.785124862+02:00,573,4436,True
2019-06-03 09:37:27.799201677+02:00,598,4361,True
2019-06-03 09:37:27.826595271+02:00,601,4360,True
2019-06-03 09:37:27.838619816+02:00,605,4465,True
2019-06-03 09:37:27.861369251+02:00,576,4437,True
2019-06-03 09:37:28.049505424+02:00,574,4358,True
2019-06-03 09:37:28.092715379+02:00,579,4534,True
2019-06-03 09:37:28.319245704+02:00,573,4380,True
2019-06-03 09:37:28.736108299+02:00,597,4403,True
2019-06-03 09:37:28.747210660+02:00,606,4793,True
2019-06-03 09:37:28.762048572+02:00,628,4452,True
2019-06-03 09:37:28.805206744+02:00,591,4660,True
2019-06-03 09:37:28.805949703+02:00,600,4329,True
2019-06-03 09:37:28.951222526+02:00,598,4514,False
2019-06-03 09:37:28.952206798+02:00,579,5907,False
2019-06-03 09:37:29.121521809+02:00,591,4324,True
2019-06-03 09:37:29.132031028+02:00,597,4502,True
2019-06-03 09:37:29.297928438+02:00,644,4430,True
2019-06-03 09:37:29.320740321+02:00,610,4518,True
2019-06-03 09:37:29.408139677+02:00,630,4510,False
2019-06-03 09:37:29.665084965+02:00,588,4416,True
2019-06-03 09:37:29.698250024+02:00,603,4434,True
2019-06-03 09:37:29.703576943+02:00,624,4498,True
2019-06-03 09:37:29.759939101+02:00,606,4415,True
2019-06-03 09:37:29.800802542+02:00,595,4492,True
2019-06-03 09:37:29.814354013+02:00,595,4404,True
2019-06-03 09:37:29.864086516+02:00,599,4331,True
2019-06-03 09:37:29.966503898+02:00,595,4531,False
2019-06-03 09:37:29.985384789+02:00,598,4671,False
2019-06-03 09:37:30.039270385+02:00,583,4540,False
2019-06-03 09:37:30.044852335+02:00,565,4418,True
2019-06-03 09:37:30.103004616+02:00,604,4486,True
2019-06-03 09:37:30.158760206+02:00,628,4394,True
2019-06-03 09:37:30.185440148+02:00,565,4485,True
2019-06-03 09:37:30.197049354+02:00,582,4461,True
2019-06-03 09:37:30.200351537+02:00,600,4440,True
2019-06-03 09:37:30.459249396+02:00,592,4452,True
2019-06-03 09:37:30.577684555+02:00,564,4466,True
2019-06-03 09:37:30.623543812+02:00,597,4684,True
2019-06-03 09:37:30.636168404+02:00,581,4452,True
2019-06-03 09:37:30.771795216+02:00,630,4481,True
2019-06-03 09:37:30.779742080+02:00,627,4406,True
2019-06-03 09:37:30.879224359+02:00,593,4383,True
2019-06-03 09:37:31.007997342+02:00,610,4410,True
2019-06-03 09:37:31.153579449+02:00,613,4434,True
2019-06-03 09:37:31.220362333+02:00,557,4369,True
2019-06-03 09:37:31.271504013+02:00,621,4408,True
2019-06-03 09:37:31.287055699+02:00,613,4388,True
2019-06-03 09:37:31.392272233+02:00,625,4518,False
2019-06-03 09:37:31.490030282+02:00,613,4543,True
2019-06-03 09:37:31.793519106+02:00,582,4324,True
2019-06-03 09:37:32.172316833+02:00,612,4392,True
2019-06-03 09:37:32.179021359+02:00,632,4495,True
2019-06-03 09:37:32.239909089+02:00,603,4454,True
2019-06-03 09:37:32.484328478+02:00,591,4878,True
2019-06-03 09:37:32.518275014+02:00,553,4918,True
2019-06-03 09:37:32.613026328+02:00,613,4664,False
2019-06-03 09:37:32.668250586+02:00,576,4463,True
2019-06-03 09:37:32.786255497+02:00,582,4942,True
2019-06-03 09:37:32.834859995+02:00,602,4821,False
2019-06-03 09:37:32.852295860+02:00,606,4470,True
2019-06-03 09:37:32.911568315+02:00,625,4419,True
2019-06-03 09:37:32.966908233+02:00,578,4469,True
2019-06-03 09:37:32.990000754+02:00,589,4795,False
2019-06-03 09:37:33.076735296+02:00,612,4429,True
2019-06-03 09:37:33.227681049+02:00,563,4493,True
2019-06-03 09:37:33.467101915+02:00,580,4526,False
2019-06-03 09:37:33.536287713+02:00,557,4584,False
2019-06-03 09:37:33.583871719+02:00,585,4501,True
2019-06-03 09:37:33.633476745+02:00,573,4380,True
2019-06-03 09:37:33.645287121+02:00,582,4483,True
2019-06-03 09:37:33.768159591+02:00,564,4519,True
2019-06-03 09:37:33.845128192+02:00,600,4454,True
2019-06-03 09:37:33.849551403+02:00,596,4416,True
2019-06-03 09:37:34.078596448+02:00,573,4366,True
2019-06-03 09:37:34.126412420+02:00,637,4357,True
2019-06-03 09:37:34.186431118+02:00,642,4469,True
2019-06-03 09:37:34.371820892+02:00,631,4500,False
2019-06-03 09:37:34.581866282+02:00,600,4388,True
2019-06-03 09:37:34.646807877+02:00,605,4433,True
2019-06-03 09:37:34.761898821+02:00,633,5478,False
2019-06-03 09:37:34.852153119+02:00,583,4574,False
2019-06-03 09:37:34.985422900+02:00,615,5360,False
2019-06-03 09:37:35.073445826+02:00,609,4420,True
2019-06-03 09:37:35.157820162+02:00,644,4809,False
2019-06-03 09:37:35.214129607+02:00,582,4395,True
2019-06-03 09:37:35.785667778+02:00,563,4345,True
2019-06-03 09:37:35.973455057+02:00,613,4508,True
2019-06-03 09:37:35.983284274+02:00,600,4538,False
2019-06-03 09:37:36.039884519+02:00,590,4457,True
2019-06-03 09:37:36.089910660+02:00,621,4461,True
2019-06-03 09:37:36.435112155+02:00,596,4332,True
2019-06-03 09:37:36.469046425+02:00,586,4433,True
2019-06-03 09:37:36.592972539+02:00,600,4417,True
2019-06-03 09:37:36.593076561+02:00,592,4428,True
